Bowler,Runs,Batting Hand,ReleaseY,ReleaseZ,PitchX,PitchY,PastY,PastZ
BA Raine,0,RHB,-0.7411813,2.100923,7.0972546,-0.1966977,0.2036771,0.7910588
BA Raine,0,RHB,-0.610665,2.1059197,6.6447537,-0.1934696,0.2070303,0.7471179
BA Raine,0,RHB,-0.6530548,2.1048921,6.7691677,-0.286424,0.0196924,0.6886424
DM Hogg,0,RHB,-0.8492306,2.258461,6.236024,0.0897116,0.6892468,0.8181714
DM Hogg,0,RHB,-0.8740248,2.2768148,6.0853799,-0.0694196,0.4188328,0.7185644
DM Hogg,1,RHB,-0.7438095,2.2162922,9.1704099,-0.3185505,0.2453605,1.1386267
BA Raine,0,RHB,-0.6724062,2.0866196,4.6347375,-0.0867422,0.0657321,0.4502531
BA Raine,1,RHB,-0.6861736,2.0890462,4.4950046,0.0775873,0.2662982,0.3778862
BA Raine,1,RHB,-0.65,2.12,6.04,-0.08,0.28,0.53
BFW de Leede,0,RHB,-0.7421101,1.9391581,3.8476757,-0.4337068,-0.1182394,0.3662064
BFW de Leede,0,RHB,-0.7236512,1.9328586,8.7167376,-0.4563076,-0.4281305,0.9593987
BFW de Leede,0,RHB,-0.9908505,1.9499377,7.8894906,-0.4558414,-0.0413274,0.7981812
BFW de Leede,0,RHB,-0.9440162,1.9682055,8.2241235,-0.673467,-0.5793139,0.8117174
CF Parkinson,0,RHB,-0.8556058,2.1228044,5.9885791,-0.1816888,-0.1615198,0.720811
BFW de Leede,4,RHB,-0.7786209,1.8279956,9.1861214,-0.6046623,-0.3655,1.0055894
BFW de Leede,0,RHB,-0.8382486,1.9860769,6.2166245,-0.0529267,0.4263738,0.6212461
BFW de Leede,0,RHB,-0.8296396,1.9248189,6.5427434,0.0674146,0.6373937,0.681895
BFW de Leede,0,RHB,-0.9089313,1.9196243,8.7217587,-0.4366674,0.0767261,1.0889632
CF Parkinson,2,RHB,-0.7898588,2.1128458,3.1668513,-0.2032107,-0.223171,0.271049
CF Parkinson,0,RHB,-0.7493973,2.1117532,3.350662,0.1030855,0.1034503,0.4234778
CF Parkinson,0,RHB,-0.7590776,2.1025107,5.5437786,-0.1872075,-0.1421839,0.7779144
BFW de Leede,1,RHB,-0.9314856,1.9394863,7.6425827,-0.4887999,-0.19205,0.682089
BFW de Leede,0,RHB,-0.5539536,1.9901108,5.3487986,-0.2534317,-0.0769349,0.5359155
BFW de Leede,0,RHB,-0.5954329,1.974624,7.0317586,-0.492318,-0.5107021,0.7190339
BFW de Leede,0,RHB,-0.9792299,1.9545891,6.259097,-0.3449769,0.0228415,0.6835863
CF Parkinson,0,RHB,-0.8023755,2.1753081,4.231736,0.0454333,0.0607804,0.4958039
CF Parkinson,0,RHB,-0.7465518,2.1236682,4.1116526,-0.1827211,-0.3677479,0.4530653
BFW de Leede,4,RHB,-0.6105079,1.8458697,11.4835796,-0.3039657,0.2386415,1.4218972
BFW de Leede,1,RHB,-0.560559,1.8475095,12.3363139,-0.4265855,-0.1905972,1.6255804
CF Parkinson,0,RHB,-0.7880409,2.1659225,3.7689855,-0.1539772,-0.3659578,0.3893587
CF Parkinson,0,RHB,-0.7891921,2.1552955,4.3636248,0.0017218,-0.1225742,0.6034075
CF Parkinson,0,RHB,-0.8721266,2.1780065,5.6737762,-0.1619897,-0.136386,0.6291385
CF Parkinson,0,RHB,-0.8919931,2.1001881,3.9902195,-0.0167167,0.0457106,0.6866995
CF Parkinson,0,RHB,-0.8145523,2.0966064,3.5950519,-0.0604022,-0.1676003,0.3684698
CF Parkinson,0,RHB,-0.7569957,2.0813983,6.4440936,-0.1422601,-0.1523214,0.9182303
BA Carse,0,RHB,-0.8043406,2.0449207,5.2872857,-0.568992,-0.5300257,0.5608299
BA Carse,0,RHB,-0.865116,2.0677088,6.8703875,-0.550122,-0.433037,0.7374547
CF Parkinson,0,RHB,-0.7095133,2.1568313,4.7921881,-0.0801523,0.0046573,0.5268186
CF Parkinson,2,RHB,-0.8036993,2.1311482,4.4168029,0.1872696,0.4565089,0.5830214
CF Parkinson,0,RHB,-0.83,2.12,4.53,-0.19,-0.2,0.57
BA Carse,0,RHB,-0.8795939,2.0802714,5.9829828,-0.2777078,0.0135393,0.4990964
BA Carse,0,RHB,-0.9004768,2.0235131,8.2617647,-0.6865679,-0.6702424,1.0606218
CF Parkinson,2,RHB,-0.7259218,2.1133992,5.6886882,-0.1945081,-0.1689819,0.7440234
CF Parkinson,0,RHB,-0.7003469,2.088139,5.1731621,-0.0673713,-0.0850721,0.662175
CF Parkinson,2,RHB,-0.8338412,2.1330338,5.2523621,-0.3758339,-0.5440423,0.5659457
CF Parkinson,1,RHB,-0.7690706,2.0973463,5.8498882,-0.3307383,-0.4368212,0.7165703
CF Parkinson,0,RHB,-0.7671181,2.1220825,4.3266568,0.0972818,0.0406312,0.485887
BA Carse,1,RHB,-0.8452097,1.9777205,11.7235573,-0.6240359,-0.1930516,1.5912148
BA Carse,1,RHB,-0.912053,2.0477824,8.4770173,-0.5472045,-0.3432801,0.9225079
BA Carse,0,RHB,-0.8399083,2.0057278,8.6885745,-0.4385369,-0.1303524,0.9457191
GS Drissell,0,RHB,-0.7153188,2.2935282,4.6980089,-0.3524802,-0.0133863,0.6745342
GS Drissell,0,RHB,-0.7382925,2.3056676,4.2051815,-0.6719537,-0.4101897,0.693032
GS Drissell,0,RHB,-0.7790458,2.2938356,3.9307278,-0.1510647,-0.0180746,0.5985532
GS Drissell,1,RHB,-0.83,2.3,7.52,-0.31,0.32,0.73
CF Parkinson,1,RHB,-0.6643902,2.1135793,6.2461917,-0.0974194,-0.1137444,0.9274221
CF Parkinson,0,RHB,-0.6498868,2.0621062,5.8238874,-0.2216843,-0.2772384,0.7955599
CF Parkinson,2,LHB,0.7285578,2.1057344,4.7283566,0.5599728,0.1788293,0.8956701
GS Drissell,0,RHB,-0.7075538,2.3164456,5.5393498,-0.2443917,0.0747792,0.6579792
GS Drissell,2,RHB,-0.9365507,2.3082177,5.9213601,-0.6376139,-0.3550812,0.7406517
GS Drissell,0,RHB,-0.6952664,2.2952038,4.8354747,-0.3808019,-0.1217674,0.6056514
GS Drissell,1,RHB,-0.7757668,2.2710724,5.6833273,-0.2910291,0.2688708,0.639503
CF Parkinson,0,RHB,-0.6887255,2.0853234,4.6251913,-0.2527831,-0.4088108,0.7253271
CF Parkinson,0,RHB,-0.8459586,2.1108883,6.5964622,-0.4864382,-0.647203,0.7137177
CF Parkinson,0,RHB,-0.8026932,2.0897606,4.7867735,0.2124287,0.3087756,0.5777649
GS Drissell,0,RHB,-0.714378,2.2767069,4.2882024,-0.4574159,-0.1471032,0.5696648
CF Parkinson,0,LHB,0.7914759,2.0835571,5.7319287,0.7559603,0.3901393,0.6614207
CF Parkinson,1,LHB,0.8134223,2.088368,4.737854,0.7664137,0.455413,0.6841724
CF Parkinson,0,RHB,-0.9138455,2.0955737,5.3692377,0.1576038,0.4066585,0.6482136
CF Parkinson,0,RHB,-0.8279359,2.090429,4.2735421,0.118079,0.040421,0.7603194
CF Parkinson,0,RHB,-0.8291929,2.0928103,5.7547013,-0.1382893,-0.0961536,0.6353854
GS Drissell,0,LHB,0.6755065,2.2671936,4.439553,0.0511003,0.1372362,0.7241939
GS Drissell,0,LHB,0.6546703,2.2888302,3.538492,0.1312095,0.2448471,0.4514289
CF Parkinson,2,RHB,-0.7754609,2.0891709,5.1822097,0.0911195,0.2895959,0.7382571
CF Parkinson,1,LHB,0.8003943,2.0521018,6.1705902,0.7493193,0.5010386,0.703213
CF Parkinson,0,RHB,-0.9535789,2.0310229,5.0810924,-0.1970116,-0.4058041,0.6477686
CF Parkinson,1,RHB,-0.7650459,2.0665235,6.0591538,-0.2799916,-0.3953248,0.6496613
CF Parkinson,0,LHB,0.6850216,2.1001592,5.293646,0.565883,0.1992892,0.6316485
GS Drissell,0,RHB,-0.8187232,2.3046099,4.7453366,-0.6897135,-0.485574,0.659131
CF Parkinson,0,LHB,0.6971808,2.0810428,4.4040132,0.4866719,0.2549507,0.672387
CF Parkinson,0,LHB,0.7941872,2.1405983,4.7742164,0.6971224,0.4624478,0.5964842
CF Parkinson,2,LHB,-0.6745257,2.0607615,6.3180926,-0.0383076,-0.0783802,0.6994779
GS Drissell,4,RHB,-0.7957006,2.2781408,5.2412402,-0.826117,-0.6890446,0.6753427
CF Parkinson,0,LHB,-0.7587596,2.0922185,3.992995,0.5544103,0.5458303,0.6602506
CF Parkinson,1,LHB,-0.7483139,2.0978347,5.3058068,0.2327011,0.4109574,0.6883012
CF Parkinson,0,RHB,-0.939068,2.1129668,4.9522135,-0.135946,-0.2698929,0.7057431
GS Drissell,1,RHB,-0.8551655,2.2575827,5.5560566,-0.6921891,-0.5176937,0.7680724
CF Parkinson,0,RHB,-0.9062152,2.0763121,4.5880459,0.0817214,0.166737,0.6415017
CF Parkinson,3,RHB,-0.866233,2.0611424,5.4250147,-0.2846044,-0.3090282,0.6380456
CF Parkinson,1,LHB,-0.8123617,2.090866,5.5741335,-0.1280556,-0.24112,0.7393457
CF Parkinson,0,RHB,-0.8587446,2.0771235,5.0554169,-0.2228908,-0.228904,0.6089943
CF Parkinson,0,RHB,-0.8234107,2.0369616,4.5893616,-0.1730322,-0.312185,0.7990295
GS Drissell,4,LHB,0.7882196,2.2457689,6.5449456,0.4144292,0.5330808,0.8178483
GS Drissell,0,RHB,-0.9370144,2.2677615,4.3434764,-0.473222,-0.2517045,0.5147202
GS Drissell,0,RHB,-0.7797097,2.2453587,3.5515953,-0.6626563,-0.442137,0.4725441
CF Parkinson,0,LHB,-0.7432585,2.127899,4.1623059,0.2789638,0.3219883,0.6137678
CF Parkinson,0,RHB,-0.7887451,2.0434886,5.1202411,-0.1555063,-0.1168836,0.6409497
GS Drissell,1,LHB,0.7365951,2.2692009,5.7839362,0.3508675,0.3697895,0.6903144
GS Drissell,3,RHB,-0.8013801,2.2852211,4.6945517,-0.4724039,-0.2010195,0.6266303
CF Parkinson,0,LHB,0.7562427,2.1080304,5.1793082,0.6168831,0.4195365,0.5300845
GS Drissell,1,LHB,0.8751985,2.3541188,6.5267231,0.3282993,0.3504677,0.5186949
GS Drissell,4,RHB,0.684449,2.2805269,4.3577932,-0.0082735,0.1704154,0.6736404
CF Parkinson,1,RHB,-0.7551301,2.0757975,6.4985805,-0.2001956,-0.3752932,0.7930783
CF Parkinson,1,LHB,-0.6665661,2.0831405,6.6878273,0.1705627,0.1740757,0.81078
CF Parkinson,0,RHB,-0.8130645,2.0826657,6.0886804,-0.2363974,-0.2729905,0.7217857
BA Raine,0,LHB,1.0347785,2.0929283,8.2962222,0.4611772,0.0826155,0.9986934
BA Raine,0,LHB,1.029454,2.174976,5.3027523,0.4487327,0.2885109,0.5804972
BA Raine,0,LHB,1.0944163,2.0152057,6.4919201,0.638819,0.4998167,0.659447
DM Hogg,0,RHB,-0.9235961,2.3058065,5.1217613,-0.2350728,-0.1091526,0.5365283
DM Hogg,2,RHB,-0.889921,2.2685788,5.2535473,-0.4555818,-0.3348053,0.6750597
BA Raine,0,LHB,0.9959424,2.1190074,7.0243826,0.3669336,-0.0016068,0.8682163
BA Raine,4,LHB,0.9618501,2.0731315,7.7794244,0.4596732,0.2224176,0.9029237
BA Raine,0,LHB,1.0149493,2.1004362,6.0111597,0.2227845,-0.0602618,0.6847896
BA Raine,0,LHB,1.3554981,2.1297876,8.0992303,0.6685004,0.1353628,0.6973428
DM Hogg,0,RHB,-0.8077346,2.2149703,7.9724506,-0.4662952,-0.1950049,0.8274958
DM Hogg,0,RHB,-0.9459133,2.2693845,6.7921899,-0.5452401,-0.2194076,0.716009
BA Raine,0,LHB,0.9252399,2.1043281,5.5343335,0.59025,0.4221057,0.6870259
BA Raine,0,LHB,0.8899209,2.1262323,6.2034427,0.4090866,0.2599622,0.7515584
BA Raine,0,LHB,0.9109852,2.1384076,4.7069824,0.5508326,0.4498723,0.4657086
BA Raine,0,LHB,0.936079,2.0928779,7.1194312,0.3730068,0.1081859,0.8228384
DM Hogg,0,RHB,-0.7149947,2.2040799,6.0360357,-0.1199289,0.1483935,0.4690874
DM Hogg,0,RHB,-0.9430015,2.280888,6.5130769,-0.737652,-0.6564176,0.7521899
DM Hogg,0,LHB,0.893861,2.250329,8.5603697,0.3038043,0.0173326,1.096128
DM Hogg,0,LHB,0.7770685,2.2276563,7.6635521,0.5155834,0.3502351,0.8236086
DM Hogg,2,LHB,0.8684605,2.2172754,8.8305622,0.3715907,-0.0636538,1.0303019
BA Raine,0,RHB,-0.7089991,2.1174962,5.331091,-0.3416638,-0.2301319,0.5482341
BA Raine,0,RHB,-0.6241641,2.129758,6.6691458,-0.2558118,-0.2166189,0.7816671
BA Raine,0,RHB,-0.6584019,2.1415866,5.2640106,-0.189043,0.0863651,0.5705985
BA Raine,0,RHB,-0.5953788,2.0756138,7.8666936,-0.3083449,-0.0275599,0.8551086
DM Hogg,0,RHB,-0.8141019,2.1919366,7.8730829,-0.5235648,-0.3414517,0.8700315
DM Hogg,0,RHB,-0.7826407,2.1824298,7.4866281,-0.4743213,-0.2405996,0.8233861
DM Hogg,0,RHB,-0.7670691,2.3127915,4.5603777,-0.3402939,-0.2880292,0.6361063
BA Raine,4,LHB,0.9787137,2.1391422,8.3551529,0.6260488,0.6255765,1.0402013
BA Raine,0,LHB,1.0153181,2.1261956,6.940879,0.6459388,0.6078726,0.6294815
BA Raine,0,RHB,-0.627289,2.0957556,6.6686144,-0.1967589,0.0140679,0.7578567
BA Raine,0,RHB,-0.644388,2.0911335,5.902636,-0.2043196,-0.1462998,0.7601572
BA Carse,0,LHB,-0.8394806,2.0887554,8.1756186,0.2529278,1.1173744,0.9158187
BA Carse,4,LHB,-0.9088626,2.1134446,6.8222003,0.0786539,0.6295267,0.7554804
BA Carse,4,LHB,-0.8744528,2.1357078,3.8358701,0.0413604,0.2797705,0.3927962
BA Carse,2,LHB,0.8697922,2.1434127,6.5884006,0.5343779,0.3761408,0.7514043
BA Carse,4,LHB,0.7534018,2.1412538,5.578153,0.4530941,0.3668,0.6305525
CF Parkinson,0,RHB,-0.7703113,2.0994219,5.221668,0.0162532,0.1024189,0.5974382
CF Parkinson,0,RHB,-0.7862983,2.1314712,5.0911555,-0.1888555,-0.3035463,0.75079
CF Parkinson,0,RHB,-0.7093684,2.1204782,5.5218094,-0.1822899,-0.0976805,0.6761837
BA Carse,1,LHB,0.7524509,2.0819105,9.7385812,0.5922871,0.4362605,1.2107423
BA Carse,0,RHB,-0.8987597,2.1083113,6.8717295,-0.2929309,0.1285312,0.7386193
BA Carse,0,RHB,-0.8708665,1.9683202,9.9247716,-0.3878371,0.2788301,1.1430035
BA Carse,0,LHB,0.6220058,2.0099721,11.3293702,0.3802157,0.111383,1.4752577
CF Parkinson,0,LHB,-0.6825795,2.1670788,5.2132146,0.3465939,0.3310285,0.6270386
CF Parkinson,0,LHB,-0.6391432,2.146043,4.4869512,0.3943237,0.4182866,0.6737094
CF Parkinson,2,LHB,-0.7543751,2.1644625,3.58361,0.2327606,0.2847293,0.5850955
CF Parkinson,2,LHB,-0.7075334,2.1696056,4.6465706,0.3308566,0.1809404,0.5730281
CF Parkinson,2,LHB,-0.7557641,2.1406575,5.1164739,0.3556931,0.4941304,0.8398843
BA Carse,0,RHB,-0.8610713,2.0709456,6.5742204,-0.4319424,-0.2023673,0.7678513
BA Carse,0,RHB,-0.7668553,1.9664271,9.1018182,-0.518574,-0.2846347,1.0776013
BA Carse,0,RHB,-0.8648412,2.0460965,5.7980959,-0.161267,0.2533408,0.5451509
BA Carse,0,LHB,0.6812408,2.0241009,6.0181755,0.2503482,-0.0140325,0.5948537
CF Parkinson,4,RHB,-0.6879984,2.100858,2.9369873,-0.2933498,-0.4343411,0.3336435
CF Parkinson,1,LHB,-0.726742,2.1345304,4.7810256,0.1229531,0.1252774,0.7032717
CF Parkinson,0,RHB,-0.7449605,2.1199702,4.4939538,0.0083767,-0.0434928,0.6674987
BA Carse,1,LHB,0.75,2.03,11.16,0.34,-0.25,1.4
BA Carse,0,LHB,0.84,2.11,7.45,0.4,0.19,0.94
BA Carse,0,LHB,0.6969662,2.0716172,9.4002693,0.0529947,-0.5994766,1.2193803
BA Carse,0,LHB,0.67,2.09,8.39,0.37,0.25,1.02
CF Parkinson,0,RHB,-0.6630761,2.1178347,4.8613486,-0.1515806,-0.1779522,0.7024892
CF Parkinson,1,LHB,0.9248318,2.1267792,5.4979054,0.7771746,0.5637182,0.6455517
CF Parkinson,1,RHB,-0.6696363,2.1205629,5.4397109,-0.0522149,-0.0536665,0.8258712
BA Carse,0,RHB,-0.7982258,2.0086412,9.2847933,-0.3007269,0.0920784,0.9506734
CF Parkinson,2,LHB,-0.6274033,2.1118372,3.8604667,0.5050572,0.4988393,0.6856998
CF Parkinson,0,RHB,-0.6654805,2.1173391,5.0277083,0.0274599,0.120711,0.7623459
BA Carse,0,LHB,0.7,2.01,9.45,0.43,0.32,1.18
BA Carse,0,LHB,0.6821923,2.0718124,5.9169778,0.4151579,0.4297606,0.7230957
BA Raine,2,RHB,-0.5729481,2.0643951,7.3571867,-0.3782049,-0.2096035,0.7358243
BA Raine,0,RHB,-0.6600314,2.1274767,7.6097713,-0.493757,-0.3873628,0.7137756
BA Carse,0,RHB,-0.8684892,2.0872145,5.4746104,-0.1019803,0.2209104,0.605721
BA Carse,0,RHB,-0.9446162,2.0554773,8.0412344,-0.4174566,-0.0387499,0.6604666
BA Carse,0,RHB,-0.9685883,2.0800929,6.2944077,-0.3411266,-0.045606,0.6485628
BA Raine,4,RHB,-0.6266402,2.1019339,7.2456618,-0.1497701,0.2219922,0.7337822
BA Raine,4,RHB,-0.625727,2.0757436,8.9594385,-0.5026888,-0.3690734,0.9896278
BA Raine,0,RHB,-0.5960144,2.1158665,5.7296551,-0.122586,0.1135109,0.6023977
BA Raine,0,RHB,-0.5637777,2.0566109,8.9556896,-0.2451958,-0.1140067,0.9658969
BA Raine,0,RHB,-0.5781439,2.0567033,7.3223083,-0.2348811,-0.0234886,0.7019371
BA Carse,0,RHB,-0.8979463,2.1167337,7.935343,-0.1980845,0.2840734,0.7852255
BA Carse,0,RHB,-0.8719083,2.0409951,5.782233,-0.3486986,-0.1611033,0.5758081
BA Carse,1,RHB,-0.8843901,2.0083533,9.0186505,-0.349896,0.1536515,1.0090393
BA Carse,0,RHB,-0.9125136,2.0722223,5.9969495,-0.2722116,0.123027,0.6962752
BA Raine,1,RHB,-0.6265915,2.1330979,6.0787672,-0.2260417,0.037121,0.669183
BA Raine,0,RHB,-0.6006012,2.0741771,5.7218943,-0.2877175,-0.0961537,0.4714263
BA Raine,0,RHB,-0.61,2.13,6.45,-0.3,-0.09,0.69
BA Raine,6,RHB,-0.6332434,2.1195516,6.986182,-0.3337887,-0.1037939,0.7253169
BA Raine,0,RHB,-0.5778439,2.0714205,7.8279492,-0.396012,-0.2638276,0.9112894
BA Raine,0,RHB,-0.6123644,2.0604388,8.9972425,-0.2797475,-0.0243448,1.0745484
BA Carse,2,RHB,-0.7853382,1.9833778,8.1357054,-0.2940479,0.122685,0.9661032
BA Carse,0,RHB,-0.9549155,2.0808509,8.7081869,-0.4764553,-0.1186851,0.9628332
BA Raine,0,RHB,-0.6389248,2.0961774,5.4336221,-0.1976009,-0.0384186,0.5210536
BA Raine,1,RHB,-0.6180171,2.1174403,6.9407443,-0.1718916,0.0913128,0.7293035
BA Raine,0,RHB,-0.5778563,2.0436943,8.8139984,-0.3898137,-0.2161455,1.0663561
BA Raine,0,RHB,-0.5744038,1.9260995,13.2972962,-0.4617957,-0.0910173,1.9963642
BA Carse,0,RHB,-0.9229756,2.0981178,7.6126464,-0.4274243,-0.1264837,0.621096
BA Carse,1,RHB,-0.8302041,1.979456,10.4030737,-0.417387,0.0935278,1.1438866
BA Carse,1,RHB,-0.8814979,2.0106547,6.9788783,-0.3779054,0.0963261,0.7945109
CF Parkinson,6,RHB,-0.709745,2.1310755,4.5297722,0.1194416,0.2510115,0.7886192
CF Parkinson,0,RHB,-0.7633125,2.1662673,5.1625091,-0.0878912,0.0121048,0.6937855
CF Parkinson,0,RHB,-0.6967411,2.1207469,5.6625323,-0.1769448,-0.1911914,0.693143
GS Drissell,1,RHB,0.6462209,2.2509416,5.9838586,-0.016438,0.0229977,0.8798575
GS Drissell,1,RHB,0.7185509,2.350743,4.7201856,-0.0812617,-0.2690091,0.6727008
CF Parkinson,0,RHB,-0.7458556,2.1670669,4.3741921,0.0354556,0.0904916,0.6129055
CF Parkinson,1,RHB,-0.8919892,2.1606888,6.0284941,-0.2441566,-0.0630129,0.6795756
GS Drissell,0,RHB,-0.8020219,2.2734767,6.6263398,-0.3124995,0.0604925,0.5797708
GS Drissell,0,RHB,-0.6995,2.1765379,5.1055956,-0.2729514,0.0450919,0.6811633
GS Drissell,1,RHB,-0.7774759,2.2323271,6.3930398,-0.3168965,0.1047439,1.1396541
GS Drissell,0,RHB,-0.8128302,2.2378713,5.0738671,-0.4136582,-0.2127424,0.6565255
CF Parkinson,0,RHB,-0.72973,2.1382235,4.5602288,-0.046868,-0.187653,0.687363
CF Parkinson,4,RHB,-0.7703823,2.1582546,3.9013762,-0.1515182,-0.190426,0.6251007
CF Parkinson,0,RHB,-0.8113574,2.1432986,4.4504098,0.0389258,0.0126186,0.7184053
CF Parkinson,0,RHB,-0.846822,2.2058381,5.0661793,-0.2221373,-0.1995763,0.6098212
CF Parkinson,1,RHB,-0.7646449,2.1293303,5.0484836,-0.0612662,-0.1027325,0.5960028
GS Drissell,0,RHB,-0.7928301,2.3555868,6.1918573,-0.4911519,-0.1575431,0.6982911
GS Drissell,0,RHB,-0.7272562,2.2283315,5.232068,-0.4051213,-0.1022951,0.7598994
GS Drissell,1,RHB,0.7051648,2.2471837,5.1487244,0.2446248,0.3743168,0.7820034
GS Drissell,0,RHB,0.6460895,2.2554997,5.2501228,-0.1041154,-0.3328384,0.565169
CF Parkinson,0,RHB,-0.9808596,2.2005562,4.6790077,0.0309953,0.0947724,0.6046115
CF Parkinson,1,RHB,-0.9282148,2.1665494,5.240045,-0.8471985,-1.0641513,0.5857405
CF Parkinson,0,RHB,-0.7473336,2.0991366,4.9467094,0.1404911,0.2781493,0.6533137
CF Parkinson,1,RHB,-0.79541,2.1356016,5.8680263,-0.2138083,-0.3411456,0.638926
GS Drissell,1,RHB,0.7266133,2.2259023,3.9181791,-0.2864745,-0.3722352,0.7240334
GS Drissell,0,RHB,0.7436276,2.2533067,5.4839581,0.1922834,0.1764968,0.755395
GS Drissell,0,LHB,0.679255,2.2569329,4.5422439,0.0300591,-0.0387535,0.6515684
CF Parkinson,0,RHB,-0.9893,2.2304042,6.1481901,-0.1464024,0.1077119,0.6108877
CF Parkinson,0,RHB,-0.9318136,2.1741719,5.0431093,-0.5895627,-0.7232689,0.6357959
C Overton,0,LHB,0.9939806,2.34847,7.4925999,0.3875737,-0.2009653,0.8611902
C Overton,0,LHB,0.9079799,2.2697192,5.9459773,0.5564169,0.366312,0.6576171
C Overton,0,LHB,0.8613695,2.2526924,7.7313064,0.5746748,0.2367905,0.8788009
C Overton,0,LHB,0.9491914,2.2799643,5.5768069,0.6934175,0.6558329,0.5163766
C Overton,0,LHB,0.9141182,2.2033834,8.3806983,0.5816526,0.3652925,1.0178967
C Overton,2,LHB,0.903274,2.2890585,8.0972402,0.3102793,-0.2237047,0.9091749
C Overton,0,LHB,-0.6874557,2.3726453,6.7323776,-0.1026078,0.0167507,0.7127123
C Overton,0,LHB,-0.5785449,2.3205978,6.2022802,-0.0844391,0.0333298,0.6283389
C Overton,4,LHB,-0.6658107,2.2871528,6.8816212,0.0090665,0.3669057,0.6748587
C Overton,4,LHB,-0.7418398,2.2905648,8.0877975,-0.0451816,0.5180811,0.9295629
MJ Leach,1,LHB,1.0742619,2.2726439,4.8337619,0.6048759,0.2664462,0.4530169
MJ Leach,0,LHB,0.9971078,2.2510287,5.0771104,0.503447,0.0106053,0.7389188
AM Vaughan,0,LHB,0.861998,2.2794337,5.4734273,0.1806821,0.0081868,0.8400167
AM Vaughan,0,LHB,0.8542446,2.2526505,5.282913,0.0867242,-0.0126959,0.8541973
AM Vaughan,0,LHB,0.8424792,2.2353034,5.2455842,0.1521546,0.0537553,0.4508984
AM Vaughan,0,LHB,0.7966274,2.2118439,5.9775053,0.2515449,0.1845306,0.6954954
AM Vaughan,0,LHB,0.8820075,2.2437961,4.6582827,-0.0795975,0.0372212,0.7476514
MJ Leach,0,LHB,0.7974999,2.2207562,4.5315709,0.6966157,0.2884956,0.6511517
MJ Leach,0,LHB,0.8401835,2.243282,5.917702,0.4824915,-0.0754847,0.6997598
MJ Leach,0,LHB,0.8359311,2.2009631,3.2521985,0.6956153,0.6789225,0.5110205
MJ Leach,0,LHB,0.9019126,2.2196357,4.2875383,0.4089412,0.0453198,0.6886956
MJ Leach,4,LHB,-0.6745747,2.2189129,6.4869124,-0.0233288,0.0790357,0.6514407
AM Vaughan,0,LHB,0.8277414,2.1822906,5.2518099,0.1281329,-0.1101978,0.7088473
AM Vaughan,1,LHB,0.7245577,2.1360549,5.4058006,0.0357795,0.0310861,0.6649082
MJ Leach,4,LHB,0.7634152,2.1830675,3.6581911,0.6330919,0.4121356,0.4888059
MJ Leach,0,LHB,0.9305383,2.1745524,4.2735683,0.6102227,0.3784129,0.5185814
MJ Leach,4,LHB,0.856353,2.1771706,5.9277096,0.5307103,0.0582793,0.8003772
MJ Leach,0,LHB,0.8950244,2.1975951,4.8276128,0.5775183,0.0787077,0.7140548
AM Vaughan,0,LHB,0.9256555,2.2255098,4.0151499,0.1939635,0.3178769,0.6395413
AM Vaughan,0,LHB,0.78924,2.1924861,5.1132779,0.0992432,0.0490416,0.8720644
AM Vaughan,0,LHB,0.8303498,2.1997073,5.6431315,0.0721555,0.0031874,0.7085398
AM Vaughan,4,LHB,0.8481947,2.2592924,5.1799125,-0.011725,-0.0855464,0.6332
MJ Leach,1,LHB,0.7963274,2.195715,5.0579203,0.2434309,-0.1548929,0.6180367
MJ Leach,0,LHB,0.8513589,2.206739,4.4278549,0.6483799,0.2800968,0.7873519
MJ Leach,1,LHB,0.8734874,2.1849196,4.6968435,0.484826,-0.0249053,0.7061141
AM Vaughan,0,LHB,0.8923675,2.2490057,5.0157848,0.1982351,0.0588383,0.5043955
AM Vaughan,0,LHB,0.8097875,2.2117686,5.136105,0.0098667,-0.0901675,0.6666431
AM Vaughan,2,LHB,0.8110661,2.2209026,4.8348785,-0.1510623,-0.2401471,0.6822751
AM Vaughan,1,LHB,0.8516715,2.2525494,5.5037462,0.0090345,-0.156629,0.5378502
MJ Leach,0,LHB,0.8254356,2.1967831,4.3699304,0.5508158,0.2259027,0.5113232
MJ Leach,0,LHB,0.8282025,2.1982358,3.2868343,0.5101101,0.2575831,0.4833429
MJ Leach,0,LHB,0.902848,2.1924895,4.1685693,0.4143675,0.0742474,0.5964058
MJ Leach,0,LHB,0.8370385,2.2251108,3.8148104,0.5855046,0.2924537,0.5390816
AM Vaughan,0,LHB,0.8429078,2.1795765,5.152505,0.116073,0.0482233,0.7164271
AM Vaughan,1,LHB,0.7708407,2.1875536,5.911128,0.1194647,0.0158621,0.5430708
AM Vaughan,0,LHB,0.7879268,2.1837071,5.0534516,-0.0691663,-0.1528042,0.6575102
MJ Leach,4,LHB,0.9932017,2.2053679,5.9214139,0.6261943,0.1470329,0.7103348
MJ Leach,0,LHB,0.8767324,2.2163377,3.6166604,0.4221679,0.2101209,0.5190876
MJ Leach,1,LHB,0.7466807,2.1700827,4.6960802,0.490317,0.1020272,0.5538344
MJ Leach,0,LHB,0.98104,2.2288141,4.9716943,0.5494998,0.1020211,0.6031218
